user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775785515400,1775785530499,65.828575,37.599762,304.41177,182.32407,139.08206,0.2,0,0.5,0.42684966,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775794462670,1775794478041,86.583336,43.00089,471.0,556.98816,93.68291,0.125,1,0.5,0.43436745,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775794494291,1775794509698,81.72727,29.853453,376.375,220.95401,128.51302,0.09090909,0,0.5,0.40609363,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775795080727,1775795095845,62.8,41.348278,373.20834,406.63928,99.219475,0.24,0,0.5,0.42364115,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798185248,1775798200294,44.08,31.937338,55.129032,34.914173,498.47134,0.0,0,0.5,0.17607322,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798200294,1775798215544,54.349514,33.169968,93.70874,221.56625,405.2459,0.0,1,0.5,0.03033831,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798215544,1775798230578,50.965813,33.731705,77.529915,52.888622,466.9416,0.0,0,0.5,0.02559791,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798230578,1775798245608,53.519608,37.628143,93.82353,132.07347,407.18564,0.0,0,0.5,0.016195351,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798245608,1775798260708,54.21239,32.89739,79.41593,54.479633,449.00662,0.0,0,0.5,0.02038826,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798260708,1775798275736,50.755726,31.98833,63.961834,42.460293,523.0237,0.0,0,0.5,0.02253784,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798275736,1775798290742,58.065422,54.24525,82.18691,61.862846,427.82886,0.0,0,0.5,0.03098874,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798290742,1775798308026,161.71622,607.9079,102.80556,95.073166,256.88498,0.0,0,0.5,0.021891264,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798308026,1775798323437,55.382023,40.689148,117.786514,163.41458,346.50574,0.0,0,0.5,0.022603588,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798323437,1775798338514,64.33962,65.933914,77.886795,59.66705,421.8346,0.0,0,0.5,0.02864079,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798338514,1775798353606,58.35065,34.825264,137.64935,457.97278,306.12244,0.0,1,0.5,0.014295081,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798353606,1775798368672,57.76923,53.172295,87.09615,68.69743,414.1776,0.0,0,0.5,0.023761678,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798368672,1775798383723,73.19355,213.54002,88.655914,120.03284,370.73947,0.0,0,0.5,0.020264607,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798431657,1775798446667,45.440945,29.940796,64.54762,85.27692,507.66156,0.007874016,0,0.5,0.05895402,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798446667,1775798461686,62.453705,33.219078,76.611115,88.47199,431.4535,0.0,0,0.5,0.020287449,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775798461686,1775798476721,53.456898,38.545628,76.155174,54.924965,462.91986,0.0,0,0.5,0.025251474,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775803504362,1775803520789,81.416664,41.65625,1220.2727,1233.3927,43.83028,0.16666667,2,0.5,0.41111273,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775804678047,1775804693077,79.42857,35.608414,660.3077,474.39362,55.88822,0.14285715,0,0.5,0.16272718,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775805721054,1775805736290,86.0625,25.34874,340.66666,272.4422,63.008663,0.0625,0,0.5,0.70878625,,,MILD_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775816066482,1775816081539,78.22222,34.47794,345.44827,335.42044,143.45486,0.30555555,0,0.5,0.741324,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775818392965,1775818408283,73.8125,36.380314,404.7742,496.46075,125.342735,0.15625,1,0.5,0.46607372,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775818408283,1775818425128,71.94118,32.125618,918.94116,1128.1223,60.552094,0.11764706,4,0.5,0.07010456,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775831068774,1775831084882,72.64,36.573082,832.5625,1181.2605,93.12143,0.52,3,0.5,0.14679508,,,HIGH_STRESS
U06,fc41f45f-cd58-42c5-90d0-b1267e48ca62,1775833015139,1775833030246,69.25641,37.943764,404.87097,509.4824,154.89508,0.43589744,1,0.5,0.17948437,,,HIGH_STRESS
