user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775756323365,1775756338428,44.333332,35.22476,200.44643,188.53741,227.0464,0.33333334,0,0.5,0.19266203,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775756338428,1775756353483,64.55173,35.63956,454.55173,1149.7285,115.57622,0.13793103,1,0.5,0.1344962,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775758346278,1775758361282,61.276596,20.51331,198.15218,277.44354,187.94987,0.021276595,0,0.5,0.15539865,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775771660438,1775771675737,56.68182,42.928997,277.23254,238.13235,172.5603,0.27272728,0,0.5,0.072896264,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775772973353,1775772988997,60.627907,43.991554,274.66666,259.73453,164.91946,0.27906978,0,0.5,0.13422757,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775773027084,1775773042090,73.025,21.673126,259.3846,251.21231,159.93602,0.05,0,0.5,0.08603877,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775773042090,1775773057669,85.24,23.830704,226.32,517.8581,192.56691,0.02,1,0.5,0.12917906,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775773057669,1775773073264,74.734695,26.990381,243.53061,287.1184,188.52196,0.08163265,0,0.5,0.115786746,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775791620499,1775791635970,78.74074,38.7629,461.92307,576.20844,104.71204,0.074074075,1,0.5,1.3426701,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775791635970,1775791653237,85.166664,40.961025,2792.6667,2456.762,20.849018,0.16666667,3,0.5,0.2703033,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775791667739,1775791683554,53.38889,51.550556,783.05884,1544.3834,68.2896,0.44444445,1,0.5,0.092351586,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775791748693,1775791763925,69.63636,45.679928,355.6875,365.53705,129.9895,0.21212122,0,0.5,0.08484628,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775791763925,1775791779120,43.358974,44.68493,346.28204,327.89062,153.99803,0.43589744,0,0.5,0.05138752,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775792591381,1775792606747,77.36842,30.836086,710.7778,770.48785,74.189766,0.10526316,2,0.5,0.10929217,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775792606747,1775792622198,52.916668,41.434605,590.8333,513.575,93.19785,0.29166666,0,0.5,0.079503864,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775793246829,1775793261895,80.28571,20.523256,903.8461,939.1996,55.75468,0.0,2,0.5,0.20802845,,,CALM
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775793261895,1775793278233,68.309525,17.919779,819.94116,926.85406,154.24164,0.6666667,2,0.5,0.13226025,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775793278233,1775793293836,65.947365,27.383194,755.2632,651.3004,73.062874,0.10526316,1,0.5,0.14750655,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775796787052,1775796802161,81.86957,22.202242,230.02222,142.99347,182.67258,0.0,0,0.5,0.28895923,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775806280002,1775806301675,78.976746,22.795847,418.3095,1354.846,119.04213,0.023255814,1,0.5,0.5045606,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775836977343,1775836992485,79.71795,24.927534,270.3421,297.2474,154.53705,0.025641026,0,0.5,0.23474345,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775837034998,1775837050286,82.8125,25.084156,284.7097,313.8685,125.5887,0.0,0,0.5,0.12875347,,,CALM
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775837121894,1775837136964,61.0,31.715843,177.16667,193.32565,75.64698,0.10526316,0,0.5,0.1676259,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775837588451,1775837605589,23.857143,28.12436,2424.4285,2838.7908,24.506943,0.5714286,3,0.5,0.23258635,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775837605589,1775837620623,57.333332,36.647724,569.125,1229.1783,95.78289,0.25,3,0.5,0.11615999,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775837998722,1775838014140,60.972973,37.29538,343.33334,336.3701,143.98755,0.21621622,0,0.5,0.34808847,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775838032483,1775838047516,73.46939,25.908869,257.38095,390.56284,195.56975,0.20408164,1,0.5,0.10655623,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775838080730,1775838095954,59.88889,34.04195,259.8409,202.86504,177.35155,0.2,0,0.5,0.11306998,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775838095954,1775838112430,52.142857,38.123592,1124.7142,2621.608,50.98325,0.2857143,1,0.5,0.43914047,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775839110710,1775839125756,59.596153,33.4901,220.43137,214.50603,207.36409,0.1923077,0,0.5,0.15380044,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775839157668,1775839172709,61.08,27.198412,449.54166,593.5499,99.72741,0.12,1,0.5,0.0889649,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775839191416,1775839206645,55.916668,37.565407,253.12766,192.01059,189.11287,0.27083334,0,0.5,0.22183774,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775839226039,1775839241666,49.416668,44.108215,267.9149,235.0873,184.29642,0.39583334,0,0.5,0.11493021,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775839241666,1775839256756,72.17949,30.595686,314.7436,294.6812,155.06958,0.12820514,0,0.5,0.06484363,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775839446338,1775839461957,71.139534,23.287466,289.4762,364.8959,165.18343,0.023255814,0,0.5,0.29441413,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775839461957,1775839477262,68.21429,20.768894,205.07143,176.84981,219.5361,0.035714287,0,0.5,0.11441226,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775876589887,1775876605026,62.714287,34.361027,285.65854,271.38394,166.45749,0.16666667,0,0.5,0.49336717,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775876819088,1775876840144,76.7,23.268219,2114.889,5665.0537,28.495441,0.0,1,0.5,0.5890917,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775878994426,1775879009610,55.37838,32.58117,317.02777,527.6309,146.20653,0.16216215,1,0.5,7.790156E-4,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775879854634,1775879869737,61.314285,14.715922,355.17648,291.1315,139.04523,0.0,0,0.5,0.0027658145,,,CALM
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775879913273,1775879929036,63.242424,13.038475,405.03125,524.96875,125.6106,0.0,1,0.5,4.5470032E-4,,,CALM
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775879929036,1775879944186,58.22807,25.513681,295.60974,148.6495,225.74257,0.36842105,0,0.5,0.0013888947,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775883393275,1775883408390,60.923077,39.11022,214.21568,164.87991,206.41747,0.23076923,0,0.5,0.08390786,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775883408390,1775883423624,61.304348,31.982924,601.04346,1048.1567,90.586845,0.13043478,3,0.5,0.05128544,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775885702883,1775885718208,72.40678,26.42105,178.82759,205.01793,230.9951,0.06779661,0,0.5,0.61531955,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775888502854,1775888517935,60.14706,38.95256,223.78787,147.97476,135.26955,0.23529412,0,0.5,0.20195739,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775889795040,1775889810121,64.16216,38.63447,322.6111,274.90012,147.2051,0.1891892,0,0.5,0.06524927,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775889873292,1775889888402,71.92453,23.4423,192.42308,174.45943,210.45665,0.0,0,0.5,0.086860485,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775890266878,1775890282343,75.40625,21.746923,374.2903,559.2699,124.151306,0.0,2,0.5,0.15580802,,,CALM
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775890282343,1775890297915,68.96429,33.452507,209.10715,185.46954,215.7719,0.10714286,0,0.5,0.05649538,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775892038503,1775892054020,76.55102,20.316938,222.125,204.56108,189.46962,0.0,0,0.5,0.016867783,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775892659164,1775892674317,63.45946,15.548694,346.66666,411.48694,146.50565,0.0,1,0.5,0.009118653,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775893126999,1775893142185,91.27586,26.68061,420.82144,307.53433,114.579216,0.03448276,0,0.5,0.05033449,,,CALM
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775893163207,1775893178964,67.57143,35.288704,295.87805,279.82913,159.92892,0.14285715,0,0.5,0.008568898,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775893595524,1775893611014,70.7381,18.010658,434.9524,668.8767,162.68561,0.52380955,1,0.5,0.1147107,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775893611014,1775893626079,64.28571,31.164146,1011.7857,1172.1487,55.75838,0.14285715,1,0.5,0.07391339,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903594473,1775903609917,51.27451,40.774406,272.17776,226.9942,198.1352,0.37254903,0,0.5,0.19387595,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903609917,1775903629020,68.03571,37.051586,614.25,1581.1606,87.944305,0.17857143,1,0.5,0.16326442,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903629020,1775903645433,36.0,37.408936,1136.3572,969.2455,51.178944,0.5,3,0.5,0.17981249,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903691923,1775903707009,54.62162,43.66974,343.6111,260.11252,147.15631,0.2972973,0,0.5,0.10644426,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903707009,1775903722139,57.741936,36.779175,430.35483,391.47598,122.93457,0.22580644,0,0.5,0.056759257,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903722139,1775903737315,70.39024,14.350794,299.7561,360.37906,162.09805,0.0,0,0.5,0.123936266,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903737315,1775903752317,79.44118,37.348274,361.7647,458.751,135.98187,0.11764706,1,0.5,0.08397929,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775903752317,1775903767336,86.844444,27.625235,246.91112,291.6816,179.7723,0.022222223,0,0.5,0.08916075,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775907030423,1775907045460,60.1,34.052265,266.6207,517.1865,119.70473,0.2,1,0.5,0.22745168,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775907068232,1775907083668,73.4,17.279099,198.40741,255.4151,213.78595,0.0,0,0.5,0.3160816,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775907083668,1775907098999,74.38095,18.054089,290.61905,685.92944,164.37283,0.0,1,0.5,0.20194899,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908116427,1775908131537,73.85,32.12207,294.10257,333.50183,158.8352,0.1,0,0.5,0.4057723,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908131537,1775908148326,56.275,38.85292,363.45,602.36743,142.95074,0.275,1,0.5,0.13152845,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908148326,1775908163328,77.68965,28.418186,439.65518,731.77203,115.984535,0.06896552,2,0.5,0.13770042,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908163328,1775908179482,78.644066,23.4114,195.13559,243.8015,219.14078,0.033898305,0,0.5,0.15684135,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908179482,1775908194503,80.84615,21.462595,304.33334,369.282,155.7819,0.0,0,0.5,0.14119096,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908194503,1775908209789,55.805557,37.366665,368.77777,675.4046,141.30577,0.25,1,0.5,0.15411209,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908209789,1775908225043,69.5,33.69347,475.32144,988.56006,110.13505,0.14285715,1,0.5,0.122125454,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908225043,1775908240308,73.690475,31.313688,289.7381,399.46286,165.08353,0.11904762,0,0.5,0.1480939,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775908240308,1775908255757,80.965515,16.091297,451.7586,905.77747,112.62865,0.0,1,0.5,0.20101845,,,CALM
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775981683327,1775981698483,56.242424,28.614502,382.21875,263.8991,130.64133,0.121212125,0,0.5,0.8171603,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775981698483,1775981713638,77.35897,19.3384,311.2564,443.4353,154.40448,0.0,1,0.5,0.17431076,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775981713638,1775981729131,74.093025,22.6375,286.18604,636.2061,166.52682,0.023255814,1,0.5,0.12580663,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775981808806,1775981890530,62.923077,44.17528,6681.25,21483.148,9.54432,0.30769232,1,0.5,0.24873392,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775983763691,1775983779312,75.63636,21.945274,633.5714,1366.0308,84.50163,0.045454547,2,0.5,0.7738034,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775983779312,1775983794433,75.34694,18.102375,233.2449,285.27628,194.43158,0.020408163,0,0.5,0.4094959,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775983794433,1775983809808,67.585365,31.129921,307.41464,447.02863,160.0,0.12195122,1,0.5,0.3655588,,,HIGH_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775983809808,1775983824961,72.0,22.883047,141.42253,154.80052,281.13245,0.014084507,0,0.5,0.39858064,,,MILD_STRESS
U03,9974cf15-0fb5-47d4-a88d-cbbf8b84fcb9,1775983943979,1775983959050,54.235294,44.295174,364.9091,348.95422,135.3593,0.29411766,0,0.5,0.12716964,,,HIGH_STRESS
